symbol,tf,variant,signal_ms,entry_ms,exit_ms,tclass,side,e,s,t,exit_price,reason,R
SUIUSDT,15,fixed,1754907299999,1754907300000,1754911799999,T-1,S,3.8080999999999996,3.8365,3.7427799999999984,3.7427799999999984,TP,2.3
SUIUSDT,15,fixed,1756762199999,1756762200000,1756768499999,NORMAL,S,3.1384999999999996,3.1604,3.0881299999999987,3.1604,SL,-1.0
SUIUSDT,15,fixed,1756956599999,1756956600000,1756967399999,T-1,S,3.3388,3.3559,3.29947,3.29947,TP,2.3
SUIUSDT,15,fixed,1758265199999,1758265200000,1758267899999,T+1,S,3.7931,3.8188000000000004,3.7339899999999986,3.8188000000000004,SL,-1.0
SUIUSDT,15,fixed,1758271499999,1758271500000,1758273299999,T+1,S,3.7984,3.8099000000000003,3.7719499999999995,3.8099000000000003,SL,-1.0
SUIUSDT,15,fixed,1758700799999,1758700800000,1758707099999,NORMAL,L,3.3681,3.3598,3.3871900000000004,3.3871900000000004,TP,2.3
SUIUSDT,15,fixed,1759346099999,1759346100000,1759370399999,NORMAL,L,3.5092000000000003,3.4844,3.566240000000001,3.566240000000001,TP,2.3
SUIUSDT,15,fixed,1760423399999,1760423400000,1760425199999,NORMAL,S,2.7622999999999998,2.7905,2.6974399999999985,2.6974399999999985,TP,2.3
SUIUSDT,15,fixed,1760645699999,1760645700000,1760668199999,NORMAL,S,2.5385999999999997,2.5636,2.4810999999999988,2.4810999999999988,TP,2.3
SUIUSDT,15,fixed,1761012899999,1761012900000,1761014699999,NORMAL,S,2.5322999999999998,2.5481000000000003,2.495959999999999,2.5481000000000003,SL,-1.0
SUIUSDT,15,fixed,1761015599999,1761015600000,1761020099999,NORMAL,S,2.537,2.5456000000000003,2.517219999999999,2.517219999999999,TP,2.3
SUIUSDT,15,fixed,1761892199999,1761892200000,1761897599999,T+1,L,2.3492,2.3367999999999998,2.377720000000001,2.3367999999999998,SL,-1.0
SUIUSDT,15,fixed,1762415999999,1762416000000,1762417799999,NORMAL,S,1.9908,1.9985,1.9730899999999998,1.9985,SL,-1.0
SUIUSDT,15,fixed,1765734299999,1765734300000,1765736099999,T-1,S,1.5639,1.5722,1.54481,1.5722,SL,-1.0
SUIUSDT,15,fixed,1765965599999,1765965600000,1765966499999,T-1,S,1.4656,1.4687,1.4584700000000004,1.4687,SL,-1.0
SUIUSDT,15,fixed,1767061799999,1767061800000,1767067199999,NORMAL,S,1.4257,1.4319,1.41144,1.4319,SL,-1.0
SUIUSDT,15,fixed,1767594599999,1767594600000,1767596399999,NORMAL,S,1.6654,1.6773,1.6380299999999999,1.6773,SL,-1.0
SUIUSDT,15,fixed,1768398299999,1768398300000,1768400099999,T+1,S,1.8195000000000001,1.83,1.7953500000000002,1.83,SL,-1.0
SUIUSDT,15,fixed,1769031899999,1769031900000,1769034599999,NORMAL,L,1.5366,1.5274,1.5577599999999996,1.5274,SL,-1.0
SUIUSDT,15,fixed,1770705899999,1770705900000,1770713099999,T-1,S,0.9386,0.9453,0.92319,0.9453,SL,-1.0
SUIUSDT,15,fixed,1771577099999,1771577100000,1771587899999,NORMAL,L,0.9475,0.9425,0.959,0.9425,SL,-1.0
SUIUSDT,15,fixed,1772024399999,1772024400000,1772031599999,NORMAL,L,0.9097,0.9015,0.9285599999999999,0.9285599999999999,TP,2.3
SUIUSDT,15,fixed,1773255599999,1773255600000,1773260999999,T+1,L,0.9914999999999999,0.9834,1.0101299999999998,0.9834,SL,-1.0
SUIUSDT,15,fixed,1774500299999,1774500300000,1774503899999,NORMAL,S,0.9496,0.952,0.9440800000000001,0.9440800000000001,TP,2.3
SUIUSDT,15,fixed,1774844099999,1774844100000,1774857599999,NORMAL,L,0.8724,0.8686,0.8811399999999998,0.8811399999999998,TP,2.3
SUIUSDT,15,fixed,1775128499999,1775128500000,1775141099999,T-1,S,0.8502,0.8541,0.8412299999999999,0.8541,SL,-1.0
SUIUSDT,15,fixed,1775675699999,1775675700000,1775677499999,T-1,S,0.9177,0.9216,0.9087299999999999,0.9216,SL,-1.0
SUIUSDT,15,fixed,1779172199999,1779172200000,1779174899999,NORMAL,L,1.0803,1.0738,1.0952499999999998,1.0738,SL,-1.0
SUIUSDT,15,fixed,1780298999999,1780299000000,1780306199999,NORMAL,S,0.8745,0.8813,0.8588600000000003,0.8813,SL,-1.0
SUIUSDT,15,fixed,1780388099999,1780388100000,1780392599999,NORMAL,S,0.8486,0.8542,0.8357200000000001,0.8357200000000001,TP,2.3
SUIUSDT,15,fixed,1781685899999,1781685900000,1781703899999,T-1,S,0.7891,0.7942,0.77737,0.7942,SL,-1.0
SUIUSDT,15,fixed,1783538999999,1783539000000,1783543499999,NORMAL,L,0.7125,0.709,0.7205500000000001,0.709,SL,-1.0
SUIUSDT,15,fixed,1785274199999,1785274200000,1785276899999,T-1,L,0.6934,0.6921,0.69639,0.69639,TP,2.3
SUIUSDT,30,canonical,1735808399999,1735808400000,1735817399999,NORMAL,L,4.3690999999999995,4.3326,4.4530499999999975,4.4530499999999975,TP,2.3
SUIUSDT,30,canonical,1738619999999,1738620000000,1738625399999,NORMAL,L,3.7105,3.5957,3.9745400000000006,3.6687,SESSION,-0.36411149825784145
SUIUSDT,30,canonical,1739964599999,1739964600000,1739969999999,NORMAL,L,3.2017,3.1693,3.2762200000000012,3.1693,SL,-1.0
SUIUSDT,30,canonical,1740023999999,1740024000000,1740040199999,NORMAL,L,3.2963,3.2584,3.38347,3.2584,SL,-1.0
SUIUSDT,30,canonical,1742914799999,1742914800000,1742941799999,NORMAL,L,2.4601,2.425,2.540830000000001,2.4356,EMA,-0.6980056980056963
SUIUSDT,30,canonical,1743677999999,1743678000000,1743688799999,T-1,S,2.2422999999999997,2.2764,2.163869999999999,2.2764,SL,-1.0
SUIUSDT,30,canonical,1744165799999,1744165800000,1744176599999,T-1,S,1.9179,1.961,1.8187699999999996,1.9459,EMA,-0.6496519721577712
SUIUSDT,30,canonical,1747704599999,1747704600000,1747713599999,NORMAL,L,3.887,3.8257999999999996,4.027760000000001,3.8257999999999996,SL,-1.0
SUIUSDT,30,canonical,1751468399999,1751468400000,1751473799999,T-1,L,2.8179000000000003,2.7843,2.8951800000000008,2.8951800000000008,TP,2.3
SUIUSDT,30,canonical,1751637599999,1751637600000,1751668199999,T+1,S,2.8830999999999998,2.9165,2.806279999999999,2.8853,EMA,-0.06586826347305931
SUIUSDT,30,canonical,1755588599999,1755588600000,1755593999999,NORMAL,S,3.5048,3.5425000000000004,3.4180899999999985,3.5425000000000004,SL,-1.0
SUIUSDT,30,canonical,1756762199999,1756762200000,1756769399999,NORMAL,S,3.1384999999999996,3.1701,3.0658199999999987,3.1701,SL,-1.0
SUIUSDT,30,canonical,1759089599999,1759089600000,1759093199999,NORMAL,L,3.2094,3.1959999999999997,3.2402200000000008,3.2402200000000008,TP,2.3
SUIUSDT,30,canonical,1760642999999,1760643000000,1760657399999,NORMAL,S,2.5404999999999998,2.5968,2.411009999999999,2.5193,SESSION,0.3765541740674919
SUIUSDT,30,canonical,1763101799999,1763101800000,1763103599999,NORMAL,S,1.811,1.8302,1.7668399999999997,1.8302,SL,-1.0
SUIUSDT,30,canonical,1763112599999,1763112600000,1763125199999,NORMAL,S,1.8024,1.8235999999999999,1.7536400000000003,1.7536400000000003,TP,2.3
SUIUSDT,30,canonical,1763699399999,1763699400000,1763701199999,T+1,S,1.4715,1.4859,1.43838,1.4859,SL,-1.0
SUIUSDT,30,canonical,1766474999999,1766475000000,1766489399999,NORMAL,S,1.4277,1.4413,1.3964199999999998,1.4413,SL,-1.0
SUIUSDT,30,canonical,1766555999999,1766556000000,1766561399999,NORMAL,S,1.3973,1.4087,1.3710799999999999,1.4087,SL,-1.0
SUIUSDT,30,canonical,1770877799999,1770877800000,1770893999999,T-1,L,0.9284,0.9169,0.9548499999999999,0.9548499999999999,TP,2.3
SUIUSDT,30,canonical,1772024399999,1772024400000,1772031599999,NORMAL,L,0.9097,0.9013,0.9290199999999998,0.9290199999999998,TP,2.3
SUIUSDT,30,canonical,1773158399999,1773158400000,1773163799999,T-1,L,0.9989,0.9845,1.03202,0.9845,SL,-1.0
SUIUSDT,30,canonical,1774432799999,1774432800000,1774452599999,NORMAL,L,0.9637,0.9581000000000001,0.9765799999999999,0.9581000000000001,SL,-1.0
SUIUSDT,30,canonical,1776635999999,1776636000000,1776641399999,NORMAL,S,0.9304,0.94,0.9083200000000001,0.9209,SESSION,0.9895833333333344
SUIUSDT,30,canonical,1783520999999,1783521000000,1783529999999,NORMAL,S,0.7045,0.7091999999999999,0.6936900000000001,0.7091999999999999,SL,-1.0
SUIUSDT,30,fixed,1735808399999,1735808400000,1735817399999,NORMAL,L,4.3690999999999995,4.3326,4.4530499999999975,4.4530499999999975,TP,2.3
SUIUSDT,30,fixed,1738619999999,1738620000000,1738630799999,NORMAL,L,3.7105,3.5957,3.9745400000000006,3.5957,SL,-1.0
SUIUSDT,30,fixed,1739964599999,1739964600000,1739969999999,NORMAL,L,3.2017,3.1693,3.2762200000000012,3.1693,SL,-1.0
SUIUSDT,30,fixed,1740023999999,1740024000000,1740040199999,NORMAL,L,3.2963,3.2584,3.38347,3.2584,SL,-1.0
SUIUSDT,30,fixed,1742914799999,1742914800000,1742975999999,NORMAL,L,2.4601,2.425,2.540830000000001,2.540830000000001,TP,2.3
SUIUSDT,30,fixed,1743677999999,1743678000000,1743688799999,T-1,S,2.2422999999999997,2.2764,2.163869999999999,2.2764,SL,-1.0
SUIUSDT,30,fixed,1744165799999,1744165800000,1744180199999,T-1,S,1.9179,1.961,1.8187699999999996,1.961,SL,-1.0
SUIUSDT,30,fixed,1747704599999,1747704600000,1747713599999,NORMAL,L,3.887,3.8257999999999996,4.027760000000001,3.8257999999999996,SL,-1.0
SUIUSDT,30,fixed,1751468399999,1751468400000,1751473799999,T-1,L,2.8179000000000003,2.7843,2.8951800000000008,2.8951800000000008,TP,2.3
SUIUSDT,30,fixed,1751637599999,1751637600000,1751700599999,T+1,S,2.8830999999999998,2.9165,2.806279999999999,2.9165,SL,-1.0
SUIUSDT,30,fixed,1755588599999,1755588600000,1755593999999,NORMAL,S,3.5048,3.5425000000000004,3.4180899999999985,3.5425000000000004,SL,-1.0
SUIUSDT,30,fixed,1756762199999,1756762200000,1756769399999,NORMAL,S,3.1384999999999996,3.1701,3.0658199999999987,3.1701,SL,-1.0
SUIUSDT,30,fixed,1759089599999,1759089600000,1759093199999,NORMAL,L,3.2094,3.1959999999999997,3.2402200000000008,3.2402200000000008,TP,2.3
SUIUSDT,30,fixed,1760642999999,1760643000000,1760686199999,NORMAL,S,2.5404999999999998,2.5968,2.411009999999999,2.411009999999999,TP,2.3
SUIUSDT,30,fixed,1763101799999,1763101800000,1763103599999,NORMAL,S,1.811,1.8302,1.7668399999999997,1.8302,SL,-1.0
SUIUSDT,30,fixed,1763112599999,1763112600000,1763125199999,NORMAL,S,1.8024,1.8235999999999999,1.7536400000000003,1.7536400000000003,TP,2.3
SUIUSDT,30,fixed,1763699399999,1763699400000,1763701199999,T+1,S,1.4715,1.4859,1.43838,1.4859,SL,-1.0
SUIUSDT,30,fixed,1766474999999,1766475000000,1766489399999,NORMAL,S,1.4277,1.4413,1.3964199999999998,1.4413,SL,-1.0
SUIUSDT,30,fixed,1766555999999,1766556000000,1766561399999,NORMAL,S,1.3973,1.4087,1.3710799999999999,1.4087,SL,-1.0
SUIUSDT,30,fixed,1770877799999,1770877800000,1770893999999,T-1,L,0.9284,0.9169,0.9548499999999999,0.9548499999999999,TP,2.3
SUIUSDT,30,fixed,1772024399999,1772024400000,1772031599999,NORMAL,L,0.9097,0.9013,0.9290199999999998,0.9290199999999998,TP,2.3
SUIUSDT,30,fixed,1773158399999,1773158400000,1773163799999,T-1,L,0.9989,0.9845,1.03202,0.9845,SL,-1.0
SUIUSDT,30,fixed,1774432799999,1774432800000,1774452599999,NORMAL,L,0.9637,0.9581000000000001,0.9765799999999999,0.9581000000000001,SL,-1.0
SUIUSDT,30,fixed,1776635999999,1776636000000,1776661199999,NORMAL,S,0.9304,0.94,0.9083200000000001,0.94,SL,-1.0
SUIUSDT,30,fixed,1783520999999,1783521000000,1783529999999,NORMAL,S,0.7045,0.7091999999999999,0.6936900000000001,0.7091999999999999,SL,-1.0
SUIUSDT,60,canonical,1737421199999,1737421200000,1737457199999,NORMAL,S,4.3,4.426699999999999,4.008590000000001,4.426699999999999,SL,-1.0
SUIUSDT,60,canonical,1748577599999,1748577600000,1748588399999,NORMAL,S,3.502,3.5329,3.430929999999999,3.430929999999999,TP,2.3
SUIUSDT,60,canonical,1751644799999,1751644800000,1751669999999,T+1,S,2.8619,2.8993,2.775879999999999,2.8993,SL,-1.0
SUIUSDT,60,canonical,1753106399999,1753106400000,1753117199999,NORMAL,L,4.055,3.9930999999999996,4.19737,3.9930999999999996,SL,-1.0
SUIUSDT,60,canonical,1757001599999,1757001600000,1757023199999,T-1,S,3.2508999999999997,3.2804,3.1830499999999984,3.2804,SL,-1.0
SUIUSDT,60,canonical,1763690399999,1763690400000,1763711999999,T+1,S,1.4983,1.5189,1.45092,1.45092,TP,2.3
SUIUSDT,60,canonical,1774432799999,1774432800000,1774454399999,NORMAL,L,0.9641,0.9581000000000001,0.9778999999999997,0.9581000000000001,SL,-1.0
SUIUSDT,60,canonical,1776290399999,1776290400000,1776293999999,NORMAL,L,0.9709,0.9593,0.9975799999999998,0.9637,SESSION,-0.6206896551724155
SUIUSDT,60,canonical,1777996799999,1777996800000,1778000399999,NORMAL,L,0.9662999999999999,0.9582,0.9849299999999996,0.9582,SL,-1.0
SUIUSDT,60,canonical,1783083599999,1783083600000,1783090799999,T+1,L,0.759,0.7483,0.7836100000000001,0.7483,SL,-1.0
SUIUSDT,60,fixed,1737421199999,1737421200000,1737457199999,NORMAL,S,4.3,4.426699999999999,4.008590000000001,4.426699999999999,SL,-1.0
SUIUSDT,60,fixed,1748577599999,1748577600000,1748588399999,NORMAL,S,3.502,3.5329,3.430929999999999,3.430929999999999,TP,2.3
SUIUSDT,60,fixed,1751644799999,1751644800000,1751669999999,T+1,S,2.8619,2.8993,2.775879999999999,2.8993,SL,-1.0
SUIUSDT,60,fixed,1753106399999,1753106400000,1753117199999,NORMAL,L,4.055,3.9930999999999996,4.19737,3.9930999999999996,SL,-1.0
SUIUSDT,60,fixed,1757001599999,1757001600000,1757023199999,T-1,S,3.2508999999999997,3.2804,3.1830499999999984,3.2804,SL,-1.0
SUIUSDT,60,fixed,1763690399999,1763690400000,1763711999999,T+1,S,1.4983,1.5189,1.45092,1.45092,TP,2.3
SUIUSDT,60,fixed,1774432799999,1774432800000,1774454399999,NORMAL,L,0.9641,0.9581000000000001,0.9778999999999997,0.9581000000000001,SL,-1.0
SUIUSDT,60,fixed,1776290399999,1776290400000,1776297599999,NORMAL,L,0.9709,0.9593,0.9975799999999998,0.9593,SL,-1.0
SUIUSDT,60,fixed,1777996799999,1777996800000,1778000399999,NORMAL,L,0.9662999999999999,0.9582,0.9849299999999996,0.9582,SL,-1.0
SUIUSDT,60,fixed,1783083599999,1783083600000,1783090799999,T+1,L,0.759,0.7483,0.7836100000000001,0.7483,SL,-1.0
XRPUSDT,15,canonical,1737363599999,1737363600000,1737366299999,NORMAL,L,3.2687000000000004,3.2363,3.3432200000000014,3.2363,SL,-1.0
XRPUSDT,15,canonical,1737687599999,1737687600000,1737688499999,NORMAL,S,3.0526,3.0660000000000003,3.0217799999999992,3.0660000000000003,SL,-1.0
XRPUSDT,15,canonical,1737956699999,1737956700000,1737958499999,NORMAL,S,2.9149999999999996,2.9452000000000003,2.845539999999998,2.9452000000000003,SL,-1.0
XRPUSDT,15,canonical,1738103399999,1738103400000,1738105199999,T-1,S,3.0406,3.0739,2.9640099999999996,3.0739,SL,-1.0
XRPUSDT,15,canonical,1739391299999,1739391300000,1739403899999,T+1,L,2.4569,2.4389,2.4983000000000004,2.4688,SESSION,0.6611111111110912
XRPUSDT,15,canonical,1742183999999,1742184000000,1742188499999,NORMAL,L,2.3567,2.347,2.37901,2.347,SL,-1.0
XRPUSDT,15,canonical,1743411599999,1743411600000,1743412499999,NORMAL,S,2.0523,2.0728000000000004,2.005149999999998,2.0728000000000004,SL,-1.0
XRPUSDT,15,canonical,1744139699999,1744139700000,1744155899999,T-1,S,1.8283,1.8562,1.76413,1.7888,SESSION,1.415770609318998
XRPUSDT,15,canonical,1747632599999,1747632600000,1747633499999,NORMAL,S,2.324,2.3344,2.3000799999999995,2.3344,SL,-1.0
XRPUSDT,15,canonical,1749506399999,1749506400000,1749512699999,T-1,L,2.3157,2.3059,2.3382400000000008,2.3203,SESSION,0.4693877551020223
XRPUSDT,15,canonical,1749535199999,1749535200000,1749537899999,T-1,S,2.2779999999999996,2.2874000000000003,2.256379999999998,2.2874000000000003,SL,-1.0
XRPUSDT,15,canonical,1751646599999,1751646600000,1751648399999,T+1,S,2.1975,2.208,2.173349999999999,2.208,SL,-1.0
XRPUSDT,15,canonical,1751921999999,1751922000000,1751924699999,NORMAL,S,2.2636,2.2776,2.2313999999999994,2.2776,SL,-1.0
XRPUSDT,15,canonical,1752090299999,1752090300000,1752092099999,NORMAL,L,2.4192,2.4021,2.45853,2.4021,SL,-1.0
XRPUSDT,15,canonical,1752460199999,1752460200000,1752464699999,T-1,L,2.8859000000000004,2.8611999999999997,2.9427100000000017,2.9427100000000017,TP,2.3
XRPUSDT,15,canonical,1753081199999,1753081200000,1753091099999,NORMAL,L,3.5667000000000004,3.5429,3.6214400000000015,3.5429,SL,-1.0
XRPUSDT,15,canonical,1753299899999,1753299900000,1753302599999,NORMAL,S,3.2070999999999996,3.2263,3.1629399999999985,3.1629399999999985,TP,2.3
XRPUSDT,15,canonical,1753405199999,1753405200000,1753406099999,NORMAL,S,3.1037,3.1286,3.0464299999999995,3.1286,SL,-1.0
XRPUSDT,15,canonical,1754368199999,1754368200000,1754374499999,NORMAL,S,3.0284,3.0439000000000003,2.992749999999999,3.0439000000000003,SL,-1.0
XRPUSDT,15,canonical,1756104299999,1756104300000,1756109699999,NORMAL,S,2.9642,2.9804000000000004,2.9269399999999988,2.9269399999999988,TP,2.3
XRPUSDT,15,canonical,1756386899999,1756386900000,1756387799999,NORMAL,L,3.0242,3.0151,3.0451300000000003,3.0151,SL,-1.0
XRPUSDT,15,canonical,1756413899999,1756413900000,1756418399999,NORMAL,S,2.9511999999999996,2.9589000000000003,2.933489999999998,2.9589000000000003,SL,-1.0
XRPUSDT,15,canonical,1756781999999,1756782000000,1756799999999,NORMAL,L,2.7886,2.7731,2.824250000000001,2.7928,EMA,0.27096774193547757
XRPUSDT,15,canonical,1758773699999,1758773700000,1758797999999,NORMAL,S,2.859,2.8772,2.8171399999999993,2.8171399999999993,TP,2.3
XRPUSDT,15,canonical,1759976999999,1759977000000,1759997699999,NORMAL,S,2.8381999999999996,2.8511,2.8085299999999984,2.8085299999999984,TP,2.3
XRPUSDT,15,canonical,1760419799999,1760419800000,1760424299999,NORMAL,S,2.5229,2.5384,2.487249999999999,2.487249999999999,TP,2.3
XRPUSDT,15,canonical,1760638499999,1760638500000,1760658299999,NORMAL,S,2.3337,2.3667000000000002,2.257799999999999,2.3242,SESSION,0.2878787878787867
XRPUSDT,15,canonical,1762204499999,1762204500000,1762206299999,NORMAL,S,2.283,2.3088,2.2236599999999993,2.3088,SL,-1.0
XRPUSDT,15,canonical,1764737099999,1764737100000,1764738899999,NORMAL,L,2.1875,2.1786999999999996,2.2077400000000007,2.2077400000000007,TP,2.3
XRPUSDT,15,canonical,1765183499999,1765183500000,1765185299999,NORMAL,L,2.0924,2.0841999999999996,2.111260000000001,2.111260000000001,TP,2.3
XRPUSDT,15,canonical,1765339199999,1765339200000,1765340099999,T-1,S,2.082,2.0846,2.0760199999999993,2.0846,SL,-1.0
XRPUSDT,15,canonical,1766733299999,1766733300000,1766735099999,NORMAL,L,1.8812,1.8738,1.8982200000000002,1.8738,SL,-1.0
XRPUSDT,15,canonical,1767872699999,1767872700000,1767885299999,T-1,S,2.0812999999999997,2.0982000000000003,2.042429999999998,2.0982000000000003,SL,-1.0
XRPUSDT,15,canonical,1769432399999,1769432400000,1769434199999,NORMAL,L,1.8988,1.8938,1.9103000000000003,1.9103000000000003,TP,2.3
XRPUSDT,15,canonical,1770031799999,1770031800000,1770035399999,NORMAL,L,1.6195,1.615,1.6298499999999998,1.6298499999999998,TP,2.3
XRPUSDT,15,canonical,1770212699999,1770212700000,1770217199999,NORMAL,S,1.5733,1.5844,1.5477699999999996,1.5477699999999996,TP,2.3
XRPUSDT,15,canonical,1770348599999,1770348600000,1770354899999,NORMAL,L,1.2704,1.2548,1.30628,1.30628,TP,2.3
XRPUSDT,15,canonical,1770724799999,1770724800000,1770731099999,T-1,S,1.4049,1.4133,1.38558,1.4133,SL,-1.0
XRPUSDT,15,canonical,1772026199999,1772026200000,1772031599999,NORMAL,L,1.408,1.3978,1.43146,1.43146,TP,2.3
XRPUSDT,15,canonical,1772057699999,1772057700000,1772058599999,NORMAL,L,1.485,1.4754,1.5070800000000002,1.4754,SL,-1.0
XRPUSDT,15,canonical,1774206899999,1774206900000,1774210499999,NORMAL,S,1.3808,1.3875,1.36539,1.3875,SL,-1.0
XRPUSDT,15,canonical,1774258199999,1774258200000,1774260899999,NORMAL,S,1.3662,1.3709,1.3553900000000003,1.3709,SL,-1.0
XRPUSDT,15,canonical,1774277099999,1774277100000,1774280699999,NORMAL,L,1.4509,1.4438,1.4672300000000003,1.4438,SL,-1.0
XRPUSDT,15,canonical,1774836899999,1774836900000,1774838699999,NORMAL,L,1.345,1.3388,1.35926,1.3388,SL,-1.0
XRPUSDT,15,canonical,1776825899999,1776825900000,1776830399999,NORMAL,L,1.4474,1.4412,1.46166,1.4412,SL,-1.0
XRPUSDT,15,canonical,1776834899999,1776834900000,1776835799999,NORMAL,L,1.4467,1.4422,1.4570500000000004,1.4570500000000004,TP,2.3
XRPUSDT,15,canonical,1776941099999,1776941100000,1776942899999,NORMAL,S,1.4093,1.4111,1.40516,1.4111,SL,-1.0
XRPUSDT,15,canonical,1777293899999,1777293900000,1777298399999,NORMAL,S,1.4091,1.413,1.4001299999999999,1.4001299999999999,TP,2.3
XRPUSDT,15,canonical,1781121599999,1781121600000,1781123399999,T+1,S,1.0949,1.101,1.08087,1.101,SL,-1.0
XRPUSDT,15,canonical,1782880199999,1782880200000,1782883799999,T-1,L,1.0513,1.0487,1.0572799999999998,1.0487,SL,-1.0
XRPUSDT,15,canonical,1783491299999,1783491300000,1783493999999,NORMAL,S,1.0886,1.0911,1.08285,1.0911,SL,-1.0
XRPUSDT,15,canonical,1784779199999,1784779200000,1784780999999,NORMAL,S,1.1326,1.1356,1.1257000000000004,1.1356,SL,-1.0
XRPUSDT,15,canonical,1785275999999,1785276000000,1785278699999,T-1,L,1.0694,1.0655000000000001,1.0783699999999994,1.0655000000000001,SL,-1.0
XRPUSDT,15,canonical,1786571999999,1786572000000,1786573799999,T+1,S,1.0032,1.0069,0.9946900000000005,1.0069,SL,-1.0
XRPUSDT,15,fixed,1737363599999,1737363600000,1737366299999,NORMAL,L,3.2687000000000004,3.2363,3.3432200000000014,3.2363,SL,-1.0
XRPUSDT,15,fixed,1737687599999,1737687600000,1737688499999,NORMAL,S,3.0526,3.0660000000000003,3.0217799999999992,3.0660000000000003,SL,-1.0
XRPUSDT,15,fixed,1737956699999,1737956700000,1737958499999,NORMAL,S,2.9149999999999996,2.9452000000000003,2.845539999999998,2.9452000000000003,SL,-1.0
XRPUSDT,15,fixed,1738103399999,1738103400000,1738105199999,T-1,S,3.0406,3.0739,2.9640099999999996,3.0739,SL,-1.0
XRPUSDT,15,fixed,1739391299999,1739391300000,1739429999999,T+1,L,2.4569,2.4389,2.4983000000000004,2.4389,SL,-1.0
XRPUSDT,15,fixed,1742183999999,1742184000000,1742188499999,NORMAL,L,2.3567,2.347,2.37901,2.347,SL,-1.0
XRPUSDT,15,fixed,1743411599999,1743411600000,1743412499999,NORMAL,S,2.0523,2.0728000000000004,2.005149999999998,2.0728000000000004,SL,-1.0
XRPUSDT,15,fixed,1744139699999,1744139700000,1744161299999,T-1,S,1.8283,1.8562,1.76413,1.76413,TP,2.3
XRPUSDT,15,fixed,1747632599999,1747632600000,1747633499999,NORMAL,S,2.324,2.3344,2.3000799999999995,2.3344,SL,-1.0
XRPUSDT,15,fixed,1749506399999,1749506400000,1749518099999,T-1,L,2.3157,2.3059,2.3382400000000008,2.3059,SL,-1.0
XRPUSDT,15,fixed,1749535199999,1749535200000,1749537899999,T-1,S,2.2779999999999996,2.2874000000000003,2.256379999999998,2.2874000000000003,SL,-1.0
XRPUSDT,15,fixed,1751646599999,1751646600000,1751648399999,T+1,S,2.1975,2.208,2.173349999999999,2.208,SL,-1.0
XRPUSDT,15,fixed,1751921999999,1751922000000,1751924699999,NORMAL,S,2.2636,2.2776,2.2313999999999994,2.2776,SL,-1.0
XRPUSDT,15,fixed,1752090299999,1752090300000,1752092099999,NORMAL,L,2.4192,2.4021,2.45853,2.4021,SL,-1.0
XRPUSDT,15,fixed,1752460199999,1752460200000,1752464699999,T-1,L,2.8859000000000004,2.8611999999999997,2.9427100000000017,2.9427100000000017,TP,2.3
XRPUSDT,15,fixed,1753081199999,1753081200000,1753091099999,NORMAL,L,3.5667000000000004,3.5429,3.6214400000000015,3.5429,SL,-1.0
XRPUSDT,15,fixed,1753299899999,1753299900000,1753302599999,NORMAL,S,3.2070999999999996,3.2263,3.1629399999999985,3.1629399999999985,TP,2.3
XRPUSDT,15,fixed,1753405199999,1753405200000,1753406099999,NORMAL,S,3.1037,3.1286,3.0464299999999995,3.1286,SL,-1.0
XRPUSDT,15,fixed,1754368199999,1754368200000,1754374499999,NORMAL,S,3.0284,3.0439000000000003,2.992749999999999,3.0439000000000003,SL,-1.0
XRPUSDT,15,fixed,1756104299999,1756104300000,1756109699999,NORMAL,S,2.9642,2.9804000000000004,2.9269399999999988,2.9269399999999988,TP,2.3
XRPUSDT,15,fixed,1756386899999,1756386900000,1756387799999,NORMAL,L,3.0242,3.0151,3.0451300000000003,3.0151,SL,-1.0
XRPUSDT,15,fixed,1756413899999,1756413900000,1756418399999,NORMAL,S,2.9511999999999996,2.9589000000000003,2.933489999999998,2.9589000000000003,SL,-1.0
XRPUSDT,15,fixed,1756781999999,1756782000000,1756801799999,NORMAL,L,2.7886,2.7731,2.824250000000001,2.824250000000001,TP,2.3
XRPUSDT,15,fixed,1758773699999,1758773700000,1758797999999,NORMAL,S,2.859,2.8772,2.8171399999999993,2.8171399999999993,TP,2.3
XRPUSDT,15,fixed,1759976999999,1759977000000,1759997699999,NORMAL,S,2.8381999999999996,2.8511,2.8085299999999984,2.8085299999999984,TP,2.3
XRPUSDT,15,fixed,1760419799999,1760419800000,1760424299999,NORMAL,S,2.5229,2.5384,2.487249999999999,2.487249999999999,TP,2.3
XRPUSDT,15,fixed,1760638499999,1760638500000,1760663699999,NORMAL,S,2.3337,2.3667000000000002,2.257799999999999,2.3667000000000002,SL,-1.0
XRPUSDT,15,fixed,1762204499999,1762204500000,1762206299999,NORMAL,S,2.283,2.3088,2.2236599999999993,2.3088,SL,-1.0
XRPUSDT,15,fixed,1764737099999,1764737100000,1764738899999,NORMAL,L,2.1875,2.1786999999999996,2.2077400000000007,2.2077400000000007,TP,2.3
XRPUSDT,15,fixed,1765183499999,1765183500000,1765185299999,NORMAL,L,2.0924,2.0841999999999996,2.111260000000001,2.111260000000001,TP,2.3
XRPUSDT,15,fixed,1765339199999,1765339200000,1765340099999,T-1,S,2.082,2.0846,2.0760199999999993,2.0846,SL,-1.0
